Read my piece published in the @washingtonpost abt Facebook political ads & how to prevent Russians from buying themhttps://www.washingtonpost.com/opinions/how-to-stop-russian-robots-from-attacking-the-next-election/2017/10/02/f8197782-a78b-11e7-92d1-58c702d2d975_story.html …	
MN stands w/Sweden (and we have a lot of Swedes)! Swedes baffled by U.S. president's suggestion of major incidenthttps://www.google.com/amp/www.cbsnews.com/amp/news/swedes-baffled-by-trumps-suggestion-of-major-incident/?client=safari …	
My op-ed on making the next Farm Bill even stronger. It's not just important to farmers, but to everyone in rural MN http://www.southernminn.com/faribault_daily_news/opinion/article_d235ad1a-2af2-5fa9-b056-f70ea009d7ee.html …	
So glad our office was able to help this Mankato family bring their newly adopted baby to MN.http://www.keyc.com/story/34505342/mankato-couple-brings-home-adopted-child-after-11-months …	
Congratulations to Minnetonka West Middle School for winning the regional National Science Bowl. Good luck in finals this spring! #STEM	#STEM
Going to floor on Pruitt &russia. Contrary to POTUS press conf remarks (WOW) cyber attack isn't "fake" news--ask 17 us intel agencies!	
2016 saw over 40k traffic deaths. My provisions passed into law to help states stop distracted driving start soon. http://m.startribune.com/2016-traffic-deaths-jump-to-highest-level-in-nearly-a-decade/413837773/ …	
Immigrants lead over 70 Fortune 500 companies & are about 25% of US Nobel laureates. They strengthen our communities. #DayWithoutImmigrants	#DayWithoutImmigrants
. @ChuckGrassley, @SenJohnMcCain, & I called on @SecPriceMD to support importation of safe Canadian Rx drugs to help lower US prices.	
Jeff Sessions has a conflict under the law and must recuse himself from a Justice Department investigation. Read the DOJ regulation.pic.twitter.com/53lJHkqCcP	
My bill w @SenatorTester expands MN's same-day voter registration to every state. More registered voters will mean more voices are heard.	
Way beyond Flynn! Pass our bill 4 investig com..Trump Campaign Aides Had Repeated Contacts With Russian Intelligencehttps://www.nytimes.com/2017/02/14/us/politics/russia-intelligence-communications-trump.html?smprod=nytcore-iphone&smid=nytcore-iphone-share …	
AG Sessions should recuse himself from investigations into Flynn & Russia. He said he would if there's a conflict of interest - & there is.	
This is bigger than one resignation.https://twitter.com/brhodes/status/831477773130670080 …	
Happy Valentine's Day! Big romantic evening ahead voting in the Senate Chamber!	
Need to know Administration's contact w Russia during campaign & transition. Flynn's resignation raises questions that must be answered.	
Michael Flynn resigns as national security adviserhttps://www.washingtonpost.com/world/national-security/michael-flynn-resigns-as-national-security-adviser/2017/02/13/0007c0a8-f26e-11e6-8d72-263470bf0401_story.html …	
No time for silence on Flynn&Russia! As Flynn falls under growing pressure over Russia contacts,Trump remains silenthttps://www.washingtonpost.com/politics/as-flynn-falls-under-growing-pressure-over-russia-contacts-trump-remains-silent/2017/02/12/2b58f31e-f15e-11e6-b9c9-e83fce42fb61_story.html …	
My bill w @JohnCornyn protecting seniors from neglect/exploitation passed @senjudiciary. Now need full Senate vote.	
Farm Bill is essential to our economy. I've been meeting w MN leaders to make next one even better for our state.http://www.keyc.com/story/34482537/sen-klobuchar-agriculture-leaders-discuss-2018-farm-bill …	
Held human trafficking roundtable today in New Ulm w law enforcement & advocates. Must support victims, bring perpetrators to justice.	
Women business owners big part of rural Minnesota economic resurgence. St. Peter retail is going strong. Visit! Cool stores!https://twitter.com/sphnancy/status/830449577752948736 …	
On the road after a great day in southern MN. Last night's 2 am vote seems as far away as the sunset! Thanks MN!pic.twitter.com/NExrE2pgKh	
Breaking: Federal appeals court maintains suspension of Trump’s immigration orderhttps://www.washingtonpost.com/world/national-security/federal-appeals-court-maintains-suspension-of-trumps-immigration-order/2017/02/09/e8526e70-ed47-11e6-9662-6eedf1627882_story.html?pushid=breaking-news_1486682050&tid=notifi_push_breaking-news&utm_term=.5ee29eb3ba59 …	
Thanks Patrice. It was a long night. To quote Coretta Scott King: Freedom is never really won...you earn it and win it in every generation. https://twitter.com/filmobsession/status/829353346762948608 …	
On senate floor giving a closing speech on why I oppose DeVos. #holdthefloor	#holdthefloor
You're welcome Kathleen! And thnx to ALL my Dem & indep colleagues & Senators Collins &Murkowski for also voting no on DeVos! #holdthefloorhttps://twitter.com/mottka12/status/828806901089583108 …	#holdthefloorhttps
Your welcome. My mom taught second grade until she was 70 & if she was with us today she'd say #holdthefloorhttps://twitter.com/christilee25/status/828803276380450817 …	#holdthefloorhttps
Not true. I've voted no on secr of state & announced agst DeVos & 4 others. We're holding floor tonight. Even w/o CAPS those are the facts!https://twitter.com/bait51/status/828794812476198913 …	
Thanks Carrie. DeVos answers on disabilities act very troubling...it has long had bipartisan support in MN. One of reasons I'm voting nohttps://twitter.com/cmonroeokeefe/status/828676697994174466 …	
First overtime in #SuperBowl history! Major excuse for more nachos. I love this game.	#SuperBowl
Lady #Gaga--Best #SuperBowl halftime show since Prince in the rain!	#Gaga #SuperBowl
Poisoning rights activists? Taking down planes? I reject this. Trump, On Putin, Suggests U.S. Isn’t ‘So Innocent’,https://www.nytimes.com/2017/02/04/us/politics/putin-trump-bill-oreilly.html?smprod=nytcore-iphone&smid=nytcore-iphone-share …	
104 years ago today, Rosa Parks was born. Her life proves that one person really can make a difference. #BlackHistoryMonth	#BlackHistoryMonth
This girl's story is great exp of why judge froze ban..After 4 years & Trump’s travel ban, a child meets her familyhttps://www.washingtonpost.com/news/post-nation/wp/2017/02/03/after-four-years-and-trumps-travel-ban-a-child-meets-her-family/ …	
So glad this family is reunited. But many have been torn from loved ones by President's order. It must be reversed.http://www.twincities.com/2017/02/02/somali-refugee-4-year-old-daughter-reunite-in-minneapolis-after-travel-limit-lifted/ …	
I met Vladimir through @SenJohnMcCain ...An activist is mysteriously ill in Russia, and the U.S. needs to speak uphttps://www.washingtonpost.com/opinions/global-opinions/a-mysterious-and-terrible-turn-of-events-in-russia/2017/02/02/b43fb9ca-e965-11e6-bf6f-301b6b443624_story.html …	
Russian aggression in #Ukraine cannot stand. The United States needs to support our allies.	#Ukraine
Thanks Mary! I am also voting no on DeVos, Pruitt, Price, Mnuchin & Sessions.https://twitter.com/bugfolk/status/826892801329786890 …	
We passed a law to strengthen the National Human Trafficking Hotline, and now more survivors are reaching out.https://twitter.com/polaris_project/status/826501616278917122 …	
I have already announced I will vote no on all the nominees you mention below. Would appreciate it if you passed on to your friends. Thankshttps://twitter.com/barrysfreewill/status/826805069802790912 …	
Spoke about Sally Yates, experienced prosecutor respected on both sides of aisle, & refugee ban on @CBSThisMorning.https://youtu.be/WHPKG1bEWQE 	
Today, I'm joining the bill to repeal the President's executive order targeting refugees.https://www.youtube.com/watch?v=Mlfncqi7AHE …	
Remember this week when Supreme Ct nominee is announced, vote threshold is SIXTY votes, different from the 51 vote margin w/other nominees	
Bannon on national security council is so wrong. Read: McCain blasts Bannon on National Security Council - POLITICOhttp://www.politico.com/story/2017/01/mccain-bannon-nsc-234329 …	
. @SenFranken and I met w/Minnesotans impacted by refugee ban today. Heartbreaking. This order is causing chaos and must be reversed.pic.twitter.com/EvfoxbFMWt	
. @SenFranken & I will be in St. Paul this AM, talking w community leaders about president's refugee ban. Tune in.https://twitter.com/SenFranken/status/825702935216656384 …	
Yes Ashley I have clearly said I would vote no on sessions. That's what opposition is! Thanks for asking for a clarification!https://twitter.com/millcitywriter/status/825567861791932417 …	
Breaking: Judge stays deportationshttp://wpo.st/FMjW2 	
When President Trump gets on phone with Vladimir Putin, he shouldn't back down from sanctions. Russia hacked our election. Enough is enough.	
This is outrageous! Share it & speak out. Refugees Detained at U.S. Airports; Trump Immigration Order Challengedhttp://www.nytimes.com/2017/01/28/us/refugees-detained-at-us-airports-prompting-legal-challenges-to-trumps-immigration-order.html?smprod=nytcore-ipad&smid=nytcore-ipad-share …	
Always supported strong vetting but president should not-with stroke of a pen-exclude entire refugee populations. https://m.facebook.com/story.php?story_fbid=10153980676941191&substory_index=0&id=7606381190 …	
For those who missed it: I've announced opposition in past weeks to DeVos, Pruitt, Tillerson, Sessions & Price. No votes on them yet...	
Spoke to @MN_Newspapers about why freedom of the press is so important for our democracy. The American people deserve the truth. #mnacon17pic.twitter.com/TSfjMqGCob	#mnacon17pic
Wrote to President w @SenatorTester, @RepTimWalz to demand VA be exempt from hiring freeze. Must give vets the best care - they earned it.	
Mary Tyler Moore was a Minnesota icon, an example of women's leadership, an inspiration for a generation. We will miss her.	
There's no evidence of millions of illegal ballots last election. It's just not true. Period.http://www.npr.org/2017/01/24/511420960/trump-still-insists-millions-voted-illegally-theres-no-evidence-of-that …	
Nancy, I'm not voting for Tillerson due to Russia sanctions issue & here's my statement re opposing Sessions: https://medium.com/@amyklobuchar/on-senator-sessions-nomination-9b4eb092ec34#.ov3uyyvzo …https://twitter.com/nancypreuss/status/824011296261672963 …	#
I am not voting for DeVos or Pruitt but I am voting for Nikki Haley for UN this week. Thanks for asking!https://twitter.com/sjwteach/status/823732061030809600 …	
Introduced bill w @SenMikeLee that allows safe, temporary Rx drug imports when there's too little competition and prices are on the rise.	
Facts vs spin...let's get the facts right! Pls share: White House Pushes ‘Alternative Facts.’ Here Are the Real Oneshttp://www.nytimes.com/2017/01/22/us/politics/president-trump-inauguration-crowd-white-house.html?smprod=nytcore-iphone&smid=nytcore-iphone-share …	
Behind every person at the #WomensMarch was a story, a story that brought them to that moment in time. https://www.facebook.com/amyklobuchar/photos/a.469152126190.251159.7606381190/10153963266371191/?type=1&theater …	#WomensMarch
Nice column about the Obamas' grace....The Obamas were a master class in dignity and civility.https://www.washingtonpost.com/local/the-obamas-were-a-master-class-in-dignity-and-civility-did-we-learn-what-they-taught/2017/01/19/8fb24586-de3a-11e6-ad42-f3375f271c9c_story.html?utm_term=.a3416764d5c2 …	
Official St. Paul police figures...Lots of people turned out in MN today!! #Women'sMarchhttps://twitter.com/sppdpio/status/822960413948149761 …	#Women
Here I am with our Minnesota group...some hearty marchers who came in overnight by buses to DC! #WomensMarchpic.twitter.com/pBv1yXLdb5	#WomensMarchpic
Speaking to our MN marchers in DC at the #WomensMarchhttps://twitter.com/jbhoopsfan/status/822799361637810176 …	#WomensMarchhttps
Peaceful transition of power yesterday. Peaceful (and big) march today. Here I am greeting hundreds of Minnesotans!pic.twitter.com/lD3nzZskBv	
A bit of camaraderie...my seat mates at the inauguration: Senators Sanders and McCain.pic.twitter.com/2iJK3Tev2y	
Met w hundreds in MN yesterday about their work to make the case that you can't repeal the #ACA w/o an adequate replacement.pic.twitter.com/zAdeWHmk2B	#ACA
I believe NATO,EU so important now!: European leaders shocked as Trump slams NATO&E.U., fears of transatlantic splithttps://www.washingtonpost.com/world/europe-leaders-shocked-as-trump-slams-nato-eu-raising-fears-of-transatlantic-split/2017/01/16/82047072-dbe6-11e6-b2cf-b67fe3285cbc_story.html …	
Happy #MLKDAY! Let's honor Dr. King's legacy with action. As he said, "The time is always right to do what is right."	#MLKDAY
Spoke at @caregiverstrong's MN Caregiver Appreciation Day. Must do whatever we can to stand up for caregivers as they stand by loved ones.	
If you're ever in DC on a Thursday morning, stop by & enjoy baked goods from MN businesses like @Positively3rdSt.http://www.duluthnewstribune.com/news/4199081-duluth-bakerys-goods-featured-dc …	
Introduced bill w @SenDeanHeller to recruit & support women in #STEM. Helping women inventors means more high-tech, high-wage jobs for all.	#STEM
Congratulations to my friend @JoeBiden. No one more deserving of Medal of Freedom. Such a passionate public servant & incredibly kind man.	
My bill with @ChuckGrassley stops pay-for-delay Rx drug deals, which raise costs for families by keeping generics off the market.	
Introduced bill w @SenJohnMcCain allowing safe import of Rx drugs from Canada. Promotes competition & lowers costs for American families.	
. @POTUS's address reminded us of dignity & respect he's brought to the office from beginning to end. Thanks for your service, Mr. President.	
Joined @SenatorCardin, @SenJohnMcCain to intro legislation w/ more sanctions on Russia for hacking. Have to stand against aggression.	
Asked nominee Sessions today about voting rights, immigration, violence Against women & protecting freedom of press. Ideas for next round?	
Thanks Janel. We can't go back to having people not be able to get insurance because they are sick.https://twitter.com/janelageorge/status/818647296078397440 …	
Thanks for your leadership @RepSwalwell @SenatorCardin @RepCummings on #russianhackinghttps://twitter.com/repswalwell/status/818562236381798400 …	#russianhackinghttps
As I told NYT in this article, we need info to vet nominees! Senate Hearings to Begin Without All Background Checkshttp://www.nytimes.com/2017/01/07/us/politics/senate-confirmation-hearings-background-checks.html?smprod=nytcore-ipad&smid=nytcore-ipad-share …	
Read the Intelligence Report on Russian Hacking - The New York Timeshttp://nyti.ms/2i1BgYA 	
My heart goes out to the Fort Lauderdale shooting victims and their families. This can't be the new normal.	
Breaking news:http://mobile.reuters.com/article/idUSKBN14Q2DF …	
!!!! (The headline says it all!): U.S. intercepts capture senior Russian officials celebrating Trump winhttps://www.washingtonpost.com/world/national-security/us-intercepts-capture-senior-russian-officials-celebrating-trump-win/2017/01/05/d7099406-d355-11e6-9cb0-54ab630851e8_story.html …	
Introduced bill today to lower Rx drug costs by letting Medicare negotiate prices. 40+ mil American seniors need a better bargain.	
We've pushed to ensure access to free credit scores. And now, credit-reporting agencies are being held accountable. http://www.washingtonpost.com/amphtml/news/get-there/wp/2017/01/04/equifax-transunion-fined-23-million-for-misrepresenting-credit-products/ …	
Introduced bill with 4 other senators to create ind. commission to investigate Russian hacking. Important step to protect future elections.	
Thanks Bill...that was why I thanked everyone who made this happen. So many people called...that's why it changed.https://twitter.com/bill_fsp/status/816441664818397184 …	
Thanks to all who fought against this! House Republicans back off gutting ethics watchdog after backlash from Trumphttps://www.washingtonpost.com/powerpost/gop-to-start-on-ambitious-conservative-agenda-as-congress-convenes-today/2017/01/03/6117cbe2-d1a1-11e6-945a-76f69a399dd5_story.html …	
. @KamalaHarris' commitment to Californians has been unwavering, and I know that'll continue in the Senate. Welcome!	
Welcome to the Senate, @TammyforIL! Such a passionate leader in the House. Can't wait to see what she does in the Senate.	
Welcome to the Senate, @Maggie_Hassan! As governor, she worked tirelessly for people of NH. Know she'll show same commitment in the Senate.	
Just got back to D.C..and so it begins!! With No Warning, House Republicans Vote to Hobble Independent Ethics Officehttp://www.nytimes.com/2017/01/02/us/politics/with-no-warning-house-republicans-vote-to-hobble-independent-ethics-office.html?smprod=nytcore-iphone&smid=nytcore-iphone-share …	
!!!! Another great reason to live in Minnesota! Ice divers take New Year's plunge at Lake Minnetonkahttp://www.startribune.com/local/409218175.html …	
In 2017, must find common ground on infrastructure, lowering costs, & protecting jobs. My thoughts in @duluthnews:http://www.duluthnewstribune.com/opinion/4190371-senators-view-no-matter-whos-charge-minnesotans-deserve-fair-shot …	
Song has lots of good resolutions for 2017, like it's title, "Stay Humble & Kind." Great goal for us all this year.https://www.youtube.com/watch?v=awzNHuGqoMc …	
. @SenJohnMcCain & I thanking our troops in Lithuania. MN National Guard going there in summer!https://twitter.com/senjohnmccain/status/814845804313739265 …	
As I say in this article, this is the right thing to do. U.S. to sanction Russia over interference in election http://www.startribune.com/politics/national/408581025.html …	
. @POTUS signed law I backed that limits scammers from using ticket bots.http://www.billboard.com/articles/business/7625257/president-obama-signs-bots-act-law …	
Thanks Derek for your service and good to meet you and some great American soldiers standing by our allies.https://twitter.com/reynolds4real/status/814198522140655616 …	
. @HHSGov picked MN to take part in community behavioral clinic program. Will help families get quality care for mental illness & addiction.	
COMPETES Act renewal includes my provisions to cut red tape for researchers & expand participation in STEM to encourage innovation in 2017.	
Merry Christmas! "Oh the weather outside is frightful, but the fire is so delightful..." OK, it is raining instead of snowing, but still...	
A wonderful Christmas Eve service and then a raclette Swiss dinner (in honor of my mom) with my dad & family. Merry Christmas!	
Tonight is the first night of Hanukkah. To all Minnesotans celebrating this festival of lights, "Chag Sameach!"	
Minnesota is such a beautiful state. Always as magical - and sometimes as cold - as the North Pole!http://www.startribune.com/10-magical-places-in-minnesota-that-look-like-the-north-pole/406306605/ …	
Happy to help Mary Jo & Sanya spread Christmas spirit today. Sanya, who's in 5th grade, sewed over 100 school bags for children in need!pic.twitter.com/7Zc9KsfmW8	
I was one of 19 senators who called on Pres-Elect to help bring down rising Rx drug prices.http://in.mobile.reuters.com/article/idINL1N1EF116 …	
New @Cirrus_Aircraft plane & facility will help support 1,000 MN jobs. Good to be with Dan, his family, & Cirrus workers yesterday.pic.twitter.com/1FNH0pDbhi	
Volunteers placed about 4,700 wreaths at MN State Veterans Cemetery in Little Falls. Great way to honor our vets.http://www.sctimes.com/story/news/local/2016/12/17/4700-wreaths-honor-minnesotas-fallen-veterans/95517854/ …	
Met w MN vets today about new law - Faster Care for Vets Act. Uses tech to cut VA wait times. Our vets deserve quality, efficient care.	
At Anna Westin House announcing new law: the Anna Westin Act. Will help millions suffering from eating disorders.pic.twitter.com/844qkpkhFh	
We can't allow secret deals that hike Rx drugs costs & hurt American families struggling to get the care they need.http://mobile.reuters.com/article/idUSKBN14420C …	
We need an immediate & thorough investigation of Russian interference in our election.http://www.startribune.com/americans-deserve-full-congressional-probe-of-russian-meddling/406382576/ …	
Senate passed my bill with @SenJoniErnst that cuts red tape & waiting for VA appointments. Helps our vets get the care they need & deserve.	
Senate passed my plan to fund renovation projects for Great Lakes, boosting MN's economy & benefiting our wildlife.http://www.duluthnewstribune.com/news/4178320-great-lakes-spending-included-federal-water-bill …	
Spoke on @CNN about proposed bipartisan investigation of Russia's cyber attacks & security issues with Ukraine. https://www.youtube.com/watch?v=tU6gq1MO5Oo …	
At CURE Act signing at the White House! Historic bill that will fund cancer & Alzheimer's research, and opioid treatment. Thanks @POTUS	
Lifting the Cuban trade embargo would increase U.S. exports. That's good for MN's economy, farmers, & businesses.http://www.startribune.com/klobuchar-emmer-urge-trump-to-keep-obama-s-cuba-policies/405460806 …	
This is what should be happening!! Key GOP senators join call for bipartisan Russia election probehttps://www.washingtonpost.com/news/powerpost/wp/2016/12/11/key-gop-senators-join-call-for-bipartisan-russia-election-probe-even-as-their-leaders-remain-mum/ …	
We honored @JoeBiden in the Senate this week. MN knows about great VPs & he's hands down one of them. Loves his work and loves people!	
I'm calling for a thorough congressional investigation: CIA assessment says Russia was trying to help Trump winhttps://www.washingtonpost.com/world/national-security/obama-orders-review-of-russian-hacking-during-presidential-campaign/2016/12/09/31d6b300-be2a-11e6-94ac-3d324840106c_story.html …	
It's @BobDylan Day in MN! Our state is proud of his Iron Range roots & immense influence on music.	
We did not throw away our shot! @HamiltonMusical's coming to MN. Thanks to @spotlightmn students for your help!https://twitter.com/spotlightmn/status/780893715795619840 …	
We lost a great American today: Sen. John Glenn. For over 30 years, he served his country with courage and a bold sense of adventure.	
We're seeing this too many times. Change the laws: Pfizer fined $106M for 2600% epilepsy drug price hike http://usat.ly/2gUhxK6  @USATODAY	
Major Opioid treatment funding & my eating disorder Act in bill! Senate vote clears way for 21st Century Cures Acthttp://www.startribune.com/business/404890536.html …	
#BuyAmerica makes US construction projects use US steel & Iron. Congress needs to step up and pass this law to help American workers.	#BuyAmerica
This is so important to MN agriculture. Called on private partners to help last year, and now @GeneralMills is.http://www.startribune.com/general-mills-joins-effort-to-idle-crop-land-for-bee-and-butterfly-habitats/403862196/ …	
Passed a critical bill this week to help stop violent crimes, restore victims' lives, & cut down the rape kit backlog.	
This week, the Senate passed a bill I backed that stops scammers from using ticket bots to cut in line & drive up prices for fans.	
Enough is enough. Solutions are on the table to bring insulin & all Rx prices down. Let's get to work.http://www.cbsnews.com/news/insulin-prices-skyrocket-putting-many-diabetics-in-a-bind/ …	
Tonight, celebrated opening of @cctwincitiesorg's new Higher Ground shelter. They're fighting poverty by creating opportunity.	
Great time speaking at @ClimateGenOrg. Let's keep working to lead on clean energy. #climategen10	#climategen10
Many vets have invisible wounds. Proud that bill I led with @senjohnthune that improves the Veteran Suicide Crisis Line was signed into law.	
Senate passed bill releasing data on benefits of outdoor recreation. Fought for this because it helps create jobs & strengthen MN's economy.	
Congrats, Amed, on being one of this year's 32 Rhodes Scholars! You've earned it and made Minnesota proud.http://www.kare11.com/news/local/student-from-minnesota-chosen-as-rhodes-scholar-for-2017/354245317 …	
This weekend, the Hmong community in Minnesota celebrates a new year. May this year be filled with joy.pic.twitter.com/l6nXfOCRpH	
This morning, I visited Patina for Small Business Saturday. It's so important to #shopsmall.pic.twitter.com/LhScfeiM5s	#shopsmall
Thoughts are with people of Cuba. Hope to begin new chapter of political, economic, & human rights progress & renewed US-Cuba relations.	
Mother-in-law,sister-in-law, Abigail&me w/greenbean casserole, cheeseball, pies&pumpkin full of wine. Can't beat thatpic.twitter.com/vxEUUgCRNX	
Happy Thanksgiving! At the Mall of America today for the @mnhungerwalk. Thankful for the generosity of the 5000 walkers today!pic.twitter.com/WP2aB48OTJ	
I will be Beth.https://twitter.com/bethcefalu/status/801469898807529477 …	
Thanksgiving news for farmers! During time of low commodity prices, final renewable fuel rule much better! Worked hard on this w/MN farmers	
Minnesota is number one in turkey production. This Thanksgiving, thank a farmer!http://minnesota.cbslocal.com/2016/11/21/good-question-turkey-state/ …	
Drug prices high. Pres-Elect said he'd take issue on! Not in 100-day plan.I'm ready to pass Medicare D negotiation.http://www.startribune.com/trump-goes-quiet-on-curbing-drug-costs/402351925/ …	
At Nordic Thanksgiving bfast w/1000 sweater-wearing Scandinavians. @mlahammer rocked it (as much as you can at 7 am) on freedom of speech	
On #NationalAdoptionDay, we're honoring adoptive families and remembering that every child deserves a loving home.	#NationalAdoptionDay
Talked with Minnesota Association of Townships today about expanding broadband access. All communities deserve to be connected.	
Good news: Dept. of @ENERGY approved @MNPower's plan to bring new electricity to Minnesota from hydroelectric dams.http://www.duluthnewstribune.com/business/4160980-permit-approved-minnesota-power-transmission-line …	
Senate passed a bipartisan bill I supported that both preserves National Forest trails and boosts local economies in America.	
Proud to support bill improving the Veteran Suicide Crisis Line. It passed the Senate yesterday.	
Here's why a lot of us think Bannon shouldn't be in White House: Quotes from Bannon, Trump's chief strategist - CBShttp://www.cbsnews.com/news/quotes-from-steve-bannon-trumps-new-white-house-chief-strategist/ …	
There are so many reasons we shouldn't give up on lifting the embargo with Cuba. This is one of them:http://nyti.ms/2fU68Kj 	
Way to go, MN! Ranked #2 in volunteering across the country according to @NationalService. Get involved here: http://1.usa.gov/1SzKIM9 .	#2
Glad the House passed my bill to improve rural call completion. Families, businesses, & emergency responders need reliable phone service.	
Deeply saddened by the passing of Gwen Ifill. She was a superb journalist. She will be missed.	
Proud of Minnesotans for supporting our Somali-American community. Like @POTUS said, "We're all on one team."http://minnesota.cbslocal.com/2016/11/13/minnesotans-gather-at-loring-park-to-support-somali-community/ …	
Inspired by @IlhanMN's historic achievement to become the nation's first Somali-American legislatorhttp://www.startribune.com/ilhan-omar-will-be-nation-s-first-somali-american-legislator/400478961/ …	
Women know how to work together to get things done:http://www.nytimes.com/2016/11/10/upshot/women-actually-do-govern-differently.html?_r=0 …	
My friend &MN Congressman @keithellison is thinking of putting hat in ring for DNC Chair! Go Keith! Here we are w/Walter Mondale in Philly!pic.twitter.com/2boCEHA2CX	
We must always stand by our veterans who stood up for us — not just on Veterans Day but every day. http://www.albertleatribune.com/2016/11/guest-column-on-veterans-day-and-every-day-honor-service/ …	
Thinking of the brave men and women in uniform who proudly served our nation on this Veterans Day. Grateful for their bravery and sacrifice.	
Congrats to @CatherineForNV who will be the first Latina in the U.S. Senate. Looking forward to working with you.	
. @KamalaHarris will be a champion for the middle class in the U.S. Senate and a strong voice for moving our country forward.	
Welcome to the U.S. Senate @VanHollenForMD! Let’s work together to make our country stronger.	
Can’t wait to partner with @TammyforIL in the U.S. Senate. Her voice will be an important one.	
Congrats to @Maggie_Hassan for winning a hard-fought race in New Hampshire - looking forward to working together in the U.S. Senate.	
Tuesday night my daughter texted me, "What do we do now?" Here's how I replied: https://www.facebook.com/amyklobuchar/posts/10153757340486191 …	
My mom kept this photo of her & @HillaryClinton on her fridge until the day she died. I'll be thinking of her when history is made tonight.pic.twitter.com/zUYBoxkdcM	
Want to roar back today and say yes to progress and no to the intolerance and disrespect? ROAR back with your vote.https://www.youtube.com/watch?v=PspX3VQghaU&sns=tw …	
Gearing up for national pantsuit day! Join the #PantsuitNation! #ImWithHer	#PantsuitNation #ImWithHer
Don't stand still, VOTE!https://twitter.com/braddjaffy/status/795971845778444292 …	
As Pres. Obama said, there's much more than names on ballot today: Democracy is on the ballot! Justice & progress are on the ballot! VOTE!	
Good being in both Rochester and Faribault today for get out the vote events! Good spirits all around!https://twitter.com/minnesotadfl/status/795669124890423296 …	
Sad news of Janet Reno's death. When I was County Attorney I remember her as a true friend of local prosecutors..she came to our state often	
This is a big deal. SHARE: Emails Warrant No New Action Against Hillary Clinton, F.B.I. Director Says,http://www.nytimes.com/2016/11/07/us/politics/hilary-clinton-male-voters-donald-trump.html?smprod=nytcore-iphone&smid=nytcore-iphone-share …	
Fun to be at Minneapolis Central Library's 10th anniversary celebration last night. Hennepin County's lucky to have this wonderful resource.	
In the third district today (Bloomington and Minnetonka) with @terri_bonoff and our legislative candidates!pic.twitter.com/XdGPiJUIOw	
This headline says it all: Russian media back Trump, question US democracy http://www.startribune.com/world/400107031.html … #I'mWithHer	#I
What a fantastic crowd at 9 am.!!!https://twitter.com/minnesotadfl/status/794905222288146432 …	
Minnesota's setting an example for the rest of the nation. More women in office = real results & cooperation.https://www.mprnews.org/story/2016/11/02/women-on-the-ballot-minnesota …	
In light of significant consolidation in railroad industry, @STBDOT must act to increase competition & ensure shippers are treated fairly.	
Roll up your sleeves & watch this fun video featuring my friends & fellow Democratic women senators. #GirlClubhttps://www.youtube.com/watch?v=m0A6fTN6Jn0 …	#GirlClubhttps
Big achievement for local brewers: Twin Cities Selected Among Top U.S. Home Brewing Destinationshttp://minnesota.cbslocal.com/2016/11/02/twin-cities-named-top-home-brewing-destination/ …	
Thanks Allison! Had a wonderful few days in northern and western MN! Blue skies and open fields!https://twitter.com/allimyhre/status/793922131495034880 …	
Good news for MN communities recovering from September storms: Administration announced Public Assistance federal funds to help rebuild.	
Called on @DeptofDefense @DeptVetAffairs w/ @SenBlumenthal to ensure taxpayers & govt aren't footing the bill for EpiPen misclassification.	
What I learned from the @cubs tonight: Never underestimate the power of a good rain delay.	
They did it! 108 years is a long time to wait. Congrats @Cubs!!!	
Visited Park Rapids w/ Rep. Collin Peterson & State Senator Rod Skoe to discuss exciting projects funded through New Markets Tax Credit	
"Women & Leadership" interview I did w/ @TheAtlantic received a rare positive review from my daughter Abigail!https://www.theatlantic.com/video/index/505019/amy-klobuchar-woman-senator/ …	
Even @POTUS can't help himself from singing a little "Purple Rain":http://www.startribune.com/obama-sings-purple-rain-to-little-boy-dressed-as-prince/399497571/?om_rid=AAJO09&om_mid=_BYGOJYB9E3rmYm …	
I'm urging @DeptofDefense with a bipartisan group of senators to forgive debts of improperly awarded bonuses for National Guard soldiers.	
That's because @alfranken must have known I had lots of practice growing up playing @jeopardy home board game compete w/clickers for buzzerhttps://twitter.com/billmcgev/status/792202238886236160 …	
Great to be with @ACS_Minnesota tonight. When we increase investment in research, we can help save lives and give hope.	
Proud to be @StepUP_Augs gala to highlight their impactful work to make sure no student has to choose between recovery & a college education	
Inspiring story about a local Irondale teen:http://minnesota.cbslocal.com/2016/10/27/irondale-football-player-loses-parents/ …	
I have a bill w/ @SenatorCollins to increase training & support for families & caregivers of Alzheimer’s patients:http://on.sctimes.com/2e2gCFr 	
. @SenMikeLee and I announced today that the Senate Antitrust Subcommittee will hold a hearing on the AT&T/Time Warner merger on 12/7.	
Welcome relief as MN prepares for winter: Administration released $101M in heating assistance for families & seniors in need.	
Called for a hearing on the EpiPen price increase & misclassification. On 11/30 the Senate Judiciary Committee will hold one.	
Happy birthday to @HillaryClinton!	
Walk off that turkey dinner: MN state parks waive entry fee on Black Fridayhttps://www.mprnews.org/story/2016/10/24/free-park-friday-black-friday …	
Congress should pass my bill to help veterans exposed to burn pits get the treatment & support they need:http://strib.mn/2e6zt00 	
On the 14th anniversary of their passing, we remember my friend Sen. Paul Wellstone, his wife Sheila, daughter Marcia & his staff.	
